id,reqid,req_type,batchid,oldbatchid,meter_number,meter_model,meter_manufacturer,manufacture_year,meter_type,meter_rating,v_rating,meter_classification,kct,supplier,meter_category,meter_type_id,ecmi_exported,deployed,addedby,supplierstoreid,supplierstoretype,currentstorelevel,storeowner,owner_type,audit_validated_by,audit_validated_date,billing_validated_by,billing_validated_date,rev_validated_by,rev_validated_date,status,deleted_at,created_at,updated_at
91212,0,0,372,372,45065087244,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:30,2022-02-23 10:31:12
91213,0,0,372,372,45065087285,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:30,2022-02-23 10:31:12
91214,0,0,372,372,45065087475,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:30,2022-02-23 10:31:12
91215,0,0,372,372,45065087277,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:31,2022-02-23 10:31:12
91216,0,0,372,372,45065087228,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:31,2022-02-23 10:31:12
91217,0,0,372,372,45065072055,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:31,2022-02-23 10:31:11
91218,0,0,372,372,45065085420,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:31,2022-02-23 10:31:12
91219,0,0,372,372,45065072972,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:31,2022-02-23 10:31:12
91220,0,0,372,372,45065184884,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:32,2022-02-23 10:31:14
91221,0,0,372,372,45065184967,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:32,2022-02-23 10:31:14
91222,0,0,372,372,45065184926,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:32,2022-02-23 10:31:14
91223,0,0,372,372,45065184850,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:34:32,2022-02-23 10:31:14
91224,0,0,372,372,45065184900,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:32,2022-02-23 10:31:14
91225,0,0,372,372,45065184892,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:33,2022-02-23 10:31:14
91226,0,0,372,372,45065184959,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:33,2022-02-23 10:31:14
91227,0,0,372,372,45065184918,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:33,2022-02-23 10:31:14
91228,0,0,372,372,45065184868,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:34:33,2022-02-23 10:31:14
91229,0,0,372,372,45065184942,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:34,2022-02-23 10:31:14
91230,0,0,372,372,45065184934,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:34,2022-02-23 10:31:14
91231,0,0,372,372,45065184876,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:34,2022-02-23 10:31:14
91232,0,0,372,372,45065175817,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:34,2022-02-23 10:31:13
91233,0,0,372,372,45065175825,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:35,2022-02-23 10:31:13
91234,0,0,372,372,45065175841,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:35,2022-02-23 10:31:13
91235,0,0,372,372,45065175809,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:35,2022-02-23 10:31:13
91236,0,0,372,372,45065175775,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:35,2022-02-23 10:31:13
91237,0,0,372,372,45065175734,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:36,2022-02-23 10:31:13
91238,0,0,373,373,45065175767,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:36:23,2022-02-23 10:31:13
91239,0,0,373,373,45065175783,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:36:24,2022-02-23 10:31:13
91240,0,0,373,373,45065175742,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:36:24,2022-02-23 10:31:13
91241,0,0,373,373,45065175791,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:36:24,2022-02-23 10:31:13
91242,0,0,373,373,45065175759,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:36:24,2022-02-23 10:31:13
91243,0,0,373,373,45065175833,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:36:24,2022-02-23 10:31:13
91244,0,0,373,373,45065199874,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:36:25,2022-03-09 15:05:58
91245,0,0,373,373,45065199916,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:36:25,2022-03-09 15:05:58
91246,0,0,373,373,45065199890,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:36:25,2022-03-09 15:05:58
91247,0,0,373,373,45065199924,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:42,2,,2021-12-29 11:36:25,2022-03-09 15:05:58
91248,0,0,373,373,45065199858,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:36:26,2022-03-09 15:05:58
91249,0,0,373,373,45065199957,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:42,2,,2021-12-29 11:36:26,2022-03-09 15:05:58
91250,0,0,373,373,45065199882,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:36:26,2022-03-09 15:05:58
91251,0,0,373,373,45065199908,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:36:27,2022-03-09 15:05:58
91252,0,0,373,373,45065199932,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:42,2,,2021-12-29 11:36:27,2022-03-09 15:05:58
91253,0,0,373,373,45065199940,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:42,2,,2021-12-29 11:36:27,2022-03-09 15:05:58
91254,0,0,373,373,45065199965,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:42,2,,2021-12-29 11:36:27,2022-03-09 15:05:58
91255,0,0,373,373,45065199866,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:36:28,2022-03-09 15:05:58
91256,0,0,373,373,45065182714,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:28,2022-02-23 10:31:14
91257,0,0,373,373,45065182797,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:28,2022-02-23 10:31:14
91258,0,0,373,373,45065182698,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:28,2022-02-23 10:31:14
91259,0,0,373,373,45065182805,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:29,2022-02-23 10:31:14
91260,0,0,373,373,45065182755,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:29,2022-03-16 15:58:23
91261,0,0,373,373,45065182763,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:29,2022-02-23 10:31:14
91262,0,0,373,373,45065182706,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:29,2022-02-23 10:31:14
91263,0,0,373,373,45065182748,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:30,2022-02-23 10:31:14
91264,0,0,373,373,45065182722,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:30,2022-02-23 10:31:14
91265,0,0,373,373,45065182730,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:30,2022-02-23 10:31:14
91266,0,0,373,373,45065182771,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:30,2022-02-23 10:31:14
91267,0,0,373,373,45065182789,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:36:30,2022-02-23 10:31:14
91268,0,0,373,373,45065187341,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:36:31,2022-02-23 10:31:15
91269,0,0,373,373,45065197464,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:36:31,2022-03-09 15:05:58
91270,0,0,373,373,45065187317,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:36:31,2022-02-23 10:31:15
91271,0,0,373,373,45065190360,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:16,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:31,2022-02-23 10:31:16
91272,0,0,373,373,45065187366,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:36:32,2022-02-23 10:31:15
91273,0,0,373,373,45065187325,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:36:32,2022-02-23 14:48:36
91274,0,0,373,373,45065187283,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:36:32,2022-02-23 10:31:15
91275,0,0,373,373,45065187267,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:36:32,2022-02-23 10:31:15
91276,0,0,373,373,45065187333,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:36:33,2022-02-23 10:31:15
91277,0,0,373,373,45065187291,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:36:33,2022-02-23 10:31:15
91278,0,0,373,373,45065187358,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:36:33,2022-02-23 10:31:15
91279,0,0,373,373,45065197555,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:36:33,2022-03-09 15:05:58
91280,0,0,373,373,45065189941,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:34,2022-02-23 10:31:15
91281,0,0,373,373,45065189925,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:34,2022-02-23 10:31:15
91282,0,0,373,373,45065189974,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:34,2022-02-23 10:31:15
91283,0,0,373,373,45065189909,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:35,2022-02-23 10:31:15
91284,0,0,373,373,45065189958,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:35,2022-02-23 10:31:15
91285,0,0,373,373,45065190006,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:35,2022-02-23 10:31:15
91286,0,0,373,373,45065189933,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:35,2022-02-23 10:31:15
91287,0,0,373,373,45065189966,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:36,2022-02-23 10:31:15
91288,0,0,373,373,45065189990,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:36,2022-02-23 10:31:15
91289,0,0,373,373,45065189982,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:36,2022-02-23 10:31:15
91290,0,0,373,373,45065189917,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:36,2022-02-23 10:31:15
91291,0,0,373,373,45065189891,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:36:37,2022-02-23 10:31:15
91292,0,0,373,373,45065255544,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:37,2022-03-09 15:05:59
91293,0,0,373,373,45065255528,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:37,2022-03-09 15:05:59
91294,0,0,373,373,45065255536,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:37,2022-03-09 15:05:59
91295,0,0,373,373,45065255502,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:38,2022-03-09 15:05:59
91296,0,0,373,373,45065255486,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:38,2022-03-09 15:05:59
91297,0,0,373,373,45065255569,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:38,2022-03-09 15:05:59
91298,0,0,373,373,45065255494,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:39,2022-03-09 15:05:59
91299,0,0,373,373,45065255460,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:39,2022-03-09 15:05:59
91300,0,0,373,373,45065255551,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:39,2022-03-09 15:05:59
91301,0,0,373,373,45065255577,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:59,0,,239,2022-01-07 10:57:43,2,,2021-12-29 11:36:39,2022-03-09 15:05:59
